python /home/drr342/dl/assignments/hw3/examples/word_language_model/main.py --data /home/drr342/dl/assignments/hw3/examples/word_language_model/data/wikitext-2 --save /home/drr342/dl/assignments/hw3/models/GRU'_'400'_'1'_'16.pt --cuda --model GRU --epochs 10 --emsize 400 --nlayers 1 --bptt 16

/home/drr342/pyenv/py3.6.3/lib/python3.6/site-packages/torch/nn/modules/rnn.py:46: UserWarning: dropout option adds dropout after all but last recurrent layer, so non-zero dropout expects num_layers greater than 1, but got dropout=0.2 and num_layers=1
  "num_layers={}".format(dropout, num_layers))
| epoch   1 |   200/ 6526 batches | lr 20.00 | ms/batch 24.80 | loss  7.82 | ppl  2485.35
| epoch   8 |  2200/ 6526 batches | lr 5.00 | ms/batch 23.87 | loss  4.56 | ppl    96.00
| epoch   8 |  2400/ 6526 batches | lr 5.00 | ms/batch 23.97 | loss  4.57 | ppl    96.08
| epoch   8 |  2600/ 6526 batches | lr 5.00 | ms/batch 23.93 | loss  4.60 | ppl    99.05
| epoch   8 |  2800/ 6526 batches | lr 5.00 | ms/batch 23.97 | loss  4.68 | ppl   108.26
| epoch   8 |  3000/ 6526 batches | lr 5.00 | ms/batch 23.90 | loss  4.60 | ppl    99.59
| epoch   8 |  3200/ 6526 batches | lr 5.00 | ms/batch 23.97 | loss  4.58 | ppl    97.97
| epoch   8 |  3400/ 6526 batches | lr 5.00 | ms/batch 23.90 | loss  4.72 | ppl   111.82
| epoch   8 |  3600/ 6526 batches | lr 5.00 | ms/batch 23.93 | loss  4.61 | ppl   100.87
| epoch   8 |  3800/ 6526 batches | lr 5.00 | ms/batch 23.91 | loss  4.57 | ppl    96.06
| epoch   8 |  4000/ 6526 batches | lr 5.00 | ms/batch 23.91 | loss  4.62 | ppl   101.25
| epoch   8 |  4200/ 6526 batches | lr 5.00 | ms/batch 23.93 | loss  4.62 | ppl   101.30
| epoch   8 |  4400/ 6526 batches | lr 5.00 | ms/batch 23.98 | loss  4.60 | ppl    99.13
| epoch   8 |  4600/ 6526 batches | lr 5.00 | ms/batch 23.91 | loss  4.54 | ppl    93.38
| epoch   8 |  4800/ 6526 batches | lr 5.00 | ms/batch 23.90 | loss  4.45 | ppl    86.00
| epoch   8 |  5000/ 6526 batches | lr 5.00 | ms/batch 24.04 | loss  4.47 | ppl    87.55
| epoch   8 |  5200/ 6526 batches | lr 5.00 | ms/batch 23.89 | loss  4.61 | ppl   100.05
| epoch   8 |  5400/ 6526 batches | lr 5.00 | ms/batch 23.92 | loss  4.55 | ppl    94.32
| epoch   8 |  5600/ 6526 batches | lr 5.00 | ms/batch 23.90 | loss  4.57 | ppl    96.79
| epoch   8 |  5800/ 6526 batches | lr 5.00 | ms/batch 23.87 | loss  4.65 | ppl   104.22
| epoch   8 |  6000/ 6526 batches | lr 5.00 | ms/batch 23.99 | loss  4.47 | ppl    87.78
| epoch   8 |  6200/ 6526 batches | lr 5.00 | ms/batch 23.96 | loss  4.51 | ppl    90.92
| epoch   8 |  6400/ 6526 batches | lr 5.00 | ms/batch 23.93 | loss  4.51 | ppl    90.63
-----------------------------------------------------------------------------------------
| end of epoch   8 | time: 162.18s | valid loss  5.15 | valid ppl   172.15
-----------------------------------------------------------------------------------------
| epoch   9 |   200/ 6526 batches | lr 5.00 | ms/batch 24.98 | loss  4.59 | ppl    98.82
| epoch   9 |   400/ 6526 batches | lr 5.00 | ms/batch 24.76 | loss  4.59 | ppl    98.68
| epoch   9 |   600/ 6526 batches | lr 5.00 | ms/batch 24.80 | loss  4.57 | ppl    96.92
| epoch   9 |   800/ 6526 batches | lr 5.00 | ms/batch 24.81 | loss  4.63 | ppl   102.69
| epoch   9 |  1000/ 6526 batches | lr 5.00 | ms/batch 24.79 | loss  4.51 | ppl    91.32
| epoch   9 |  1200/ 6526 batches | lr 5.00 | ms/batch 24.79 | loss  4.46 | ppl    86.66
| epoch   9 |  1400/ 6526 batches | lr 5.00 | ms/batch 24.79 | loss  4.38 | ppl    80.14
| epoch   9 |  1600/ 6526 batches | lr 5.00 | ms/batch 24.80 | loss  4.47 | ppl    87.07
| epoch   9 |  1800/ 6526 batches | lr 5.00 | ms/batch 24.83 | loss  4.54 | ppl    93.31
| epoch   9 |  2000/ 6526 batches | lr 5.00 | ms/batch 24.73 | loss  4.50 | ppl    90.33
| epoch   9 |  2200/ 6526 batches | lr 5.00 | ms/batch 24.94 | loss  4.48 | ppl    88.13
| epoch   9 |  2400/ 6526 batches | lr 5.00 | ms/batch 24.69 | loss  4.48 | ppl    88.46
| epoch   9 |  2600/ 6526 batches | lr 5.00 | ms/batch 24.64 | loss  4.51 | ppl    90.92
| epoch   9 |  2800/ 6526 batches | lr 5.00 | ms/batch 24.59 | loss  4.60 | ppl    99.82
| epoch   9 |  3000/ 6526 batches | lr 5.00 | ms/batch 24.57 | loss  4.52 | ppl    91.91
| epoch   9 |  3200/ 6526 batches | lr 5.00 | ms/batch 24.45 | loss  4.50 | ppl    90.40
| epoch   9 |  3400/ 6526 batches | lr 5.00 | ms/batch 24.55 | loss  4.64 | ppl   103.08
| epoch   9 |  3600/ 6526 batches | lr 5.00 | ms/batch 24.39 | loss  4.53 | ppl    93.21
| epoch   9 |  3800/ 6526 batches | lr 5.00 | ms/batch 24.36 | loss  4.48 | ppl    88.03
| epoch   9 |  4000/ 6526 batches | lr 5.00 | ms/batch 24.30 | loss  4.54 | ppl    93.90
| epoch   9 |  4200/ 6526 batches | lr 5.00 | ms/batch 24.31 | loss  4.54 | ppl    93.53
| epoch   9 |  4400/ 6526 batches | lr 5.00 | ms/batch 24.28 | loss  4.52 | ppl    91.39
| epoch   9 |  4600/ 6526 batches | lr 5.00 | ms/batch 24.23 | loss  4.46 | ppl    86.29
| epoch   9 |  4800/ 6526 batches | lr 5.00 | ms/batch 24.28 | loss  4.37 | ppl    79.39
| epoch   9 |  5000/ 6526 batches | lr 5.00 | ms/batch 24.26 | loss  4.38 | ppl    80.12
| epoch   9 |  5200/ 6526 batches | lr 5.00 | ms/batch 24.24 | loss  4.53 | ppl    92.69
| epoch   9 |  5400/ 6526 batches | lr 5.00 | ms/batch 24.16 | loss  4.46 | ppl    86.62
| epoch   9 |  5600/ 6526 batches | lr 5.00 | ms/batch 24.16 | loss  4.49 | ppl    89.50
| epoch   9 |  5800/ 6526 batches | lr 5.00 | ms/batch 24.13 | loss  4.58 | ppl    97.05
| epoch   9 |  6000/ 6526 batches | lr 5.00 | ms/batch 24.09 | loss  4.40 | ppl    81.81
| epoch   9 |  6200/ 6526 batches | lr 5.00 | ms/batch 24.08 | loss  4.43 | ppl    83.80
| epoch   9 |  6400/ 6526 batches | lr 5.00 | ms/batch 24.05 | loss  4.43 | ppl    84.26
-----------------------------------------------------------------------------------------
| end of epoch   9 | time: 165.54s | valid loss  5.14 | valid ppl   169.88
-----------------------------------------------------------------------------------------
| epoch  10 |   200/ 6526 batches | lr 5.00 | ms/batch 23.42 | loss  4.51 | ppl    91.27
| epoch  10 |   400/ 6526 batches | lr 5.00 | ms/batch 23.28 | loss  4.51 | ppl    91.25
| epoch  10 |   600/ 6526 batches | lr 5.00 | ms/batch 23.27 | loss  4.50 | ppl    89.88
| epoch  10 |   800/ 6526 batches | lr 5.00 | ms/batch 23.24 | loss  4.55 | ppl    94.53
| epoch  10 |  1000/ 6526 batches | lr 5.00 | ms/batch 23.23 | loss  4.44 | ppl    84.46
| epoch  10 |  1200/ 6526 batches | lr 5.00 | ms/batch 23.30 | loss  4.39 | ppl    80.38
| epoch  10 |  1400/ 6526 batches | lr 5.00 | ms/batch 23.19 | loss  4.31 | ppl    74.60
| epoch  10 |  1600/ 6526 batches | lr 5.00 | ms/batch 23.37 | loss  4.39 | ppl    80.47
| epoch  10 |  1800/ 6526 batches | lr 5.00 | ms/batch 23.18 | loss  4.46 | ppl    86.77
| epoch  10 |  2000/ 6526 batches | lr 5.00 | ms/batch 23.20 | loss  4.43 | ppl    83.52
| epoch  10 |  2200/ 6526 batches | lr 5.00 | ms/batch 23.17 | loss  4.41 | ppl    81.96
| epoch  10 |  2400/ 6526 batches | lr 5.00 | ms/batch 23.14 | loss  4.41 | ppl    82.16
| epoch  10 |  2600/ 6526 batches | lr 5.00 | ms/batch 23.19 | loss  4.44 | ppl    84.91
| epoch  10 |  2800/ 6526 batches | lr 5.00 | ms/batch 23.16 | loss  4.53 | ppl    92.76
| epoch  10 |  3000/ 6526 batches | lr 5.00 | ms/batch 23.18 | loss  4.44 | ppl    84.96
| epoch  10 |  3200/ 6526 batches | lr 5.00 | ms/batch 23.18 | loss  4.42 | ppl    83.42
| epoch  10 |  3400/ 6526 batches | lr 5.00 | ms/batch 23.17 | loss  4.57 | ppl    96.35
| epoch  10 |  3600/ 6526 batches | lr 5.00 | ms/batch 23.15 | loss  4.47 | ppl    87.02
| epoch  10 |  3800/ 6526 batches | lr 5.00 | ms/batch 23.12 | loss  4.41 | ppl    82.53
| epoch  10 |  4000/ 6526 batches | lr 5.00 | ms/batch 23.15 | loss  4.47 | ppl    87.75
| epoch  10 |  4200/ 6526 batches | lr 5.00 | ms/batch 23.15 | loss  4.47 | ppl    87.66
| epoch  10 |  4400/ 6526 batches | lr 5.00 | ms/batch 23.15 | loss  4.44 | ppl    85.15
| epoch  10 |  4600/ 6526 batches | lr 5.00 | ms/batch 23.19 | loss  4.39 | ppl    80.50
| epoch  10 |  4800/ 6526 batches | lr 5.00 | ms/batch 23.13 | loss  4.31 | ppl    74.30
| epoch  10 |  5000/ 6526 batches | lr 5.00 | ms/batch 23.12 | loss  4.31 | ppl    74.49
| epoch  10 |  5200/ 6526 batches | lr 5.00 | ms/batch 23.14 | loss  4.45 | ppl    85.88
| epoch  10 |  5400/ 6526 batches | lr 5.00 | ms/batch 23.13 | loss  4.39 | ppl    80.86
| epoch  10 |  5600/ 6526 batches | lr 5.00 | ms/batch 23.16 | loss  4.42 | ppl    83.35
| epoch  10 |  5800/ 6526 batches | lr 5.00 | ms/batch 23.14 | loss  4.50 | ppl    89.79
| epoch  10 |  6000/ 6526 batches | lr 5.00 | ms/batch 23.13 | loss  4.33 | ppl    76.22
| epoch  10 |  6200/ 6526 batches | lr 5.00 | ms/batch 23.17 | loss  4.36 | ppl    78.44
| epoch  10 |  6400/ 6526 batches | lr 5.00 | ms/batch 23.12 | loss  4.37 | ppl    78.70
-----------------------------------------------------------------------------------------
| end of epoch  10 | time: 157.04s | valid loss  5.15 | valid ppl   171.98
-----------------------------------------------------------------------------------------
=========================================================================================
| End of training | test loss  5.06 | test ppl   157.74
=========================================================================================
