python /home/drr342/dl/assignments/hw3/examples/word_language_model/main.py --data /home/drr342/dl/assignments/hw3/examples/word_language_model/data/wikitext-2 --save /home/drr342/dl/assignments/hw3/models/LSTM'_'400'_'1'_'16.pt --cuda --model LSTM --epochs 10 --emsize 400 --nlayers 1 --bptt 16

/home/drr342/pyenv/py3.6.3/lib/python3.6/site-packages/torch/nn/modules/rnn.py:46: UserWarning: dropout option adds dropout after all but last recurrent layer, so non-zero dropout expects num_layers greater than 1, but got dropout=0.2 and num_layers=1
  "num_layers={}".format(dropout, num_layers))
| epoch   1 |   200/ 6526 batches | lr 20.00 | ms/batch 24.14 | loss  7.53 | ppl  1862.03
| epoch   8 |  2200/ 6526 batches | lr 5.00 | ms/batch 23.89 | loss  4.28 | ppl    72.24
| epoch   8 |  2400/ 6526 batches | lr 5.00 | ms/batch 23.91 | loss  4.27 | ppl    71.38
| epoch   8 |  2600/ 6526 batches | lr 5.00 | ms/batch 23.92 | loss  4.29 | ppl    73.21
| epoch   8 |  2800/ 6526 batches | lr 5.00 | ms/batch 23.86 | loss  4.38 | ppl    79.52
| epoch   8 |  3000/ 6526 batches | lr 5.00 | ms/batch 23.91 | loss  4.30 | ppl    73.54
| epoch   8 |  3200/ 6526 batches | lr 5.00 | ms/batch 23.85 | loss  4.27 | ppl    71.45
| epoch   8 |  3400/ 6526 batches | lr 5.00 | ms/batch 23.92 | loss  4.40 | ppl    81.76
| epoch   8 |  3600/ 6526 batches | lr 5.00 | ms/batch 23.95 | loss  4.30 | ppl    73.48
| epoch   8 |  3800/ 6526 batches | lr 5.00 | ms/batch 23.92 | loss  4.24 | ppl    69.46
| epoch   8 |  4000/ 6526 batches | lr 5.00 | ms/batch 23.98 | loss  4.29 | ppl    73.21
| epoch   8 |  4200/ 6526 batches | lr 5.00 | ms/batch 23.90 | loss  4.28 | ppl    72.03
| epoch   8 |  4400/ 6526 batches | lr 5.00 | ms/batch 23.92 | loss  4.26 | ppl    70.66
| epoch   8 |  4600/ 6526 batches | lr 5.00 | ms/batch 23.88 | loss  4.17 | ppl    64.84
| epoch   8 |  4800/ 6526 batches | lr 5.00 | ms/batch 23.90 | loss  4.11 | ppl    60.67
| epoch   8 |  5000/ 6526 batches | lr 5.00 | ms/batch 23.94 | loss  4.08 | ppl    59.23
| epoch   8 |  5200/ 6526 batches | lr 5.00 | ms/batch 23.86 | loss  4.23 | ppl    68.52
| epoch   8 |  5400/ 6526 batches | lr 5.00 | ms/batch 23.91 | loss  4.16 | ppl    64.01
| epoch   8 |  5600/ 6526 batches | lr 5.00 | ms/batch 23.92 | loss  4.19 | ppl    66.04
| epoch   8 |  5800/ 6526 batches | lr 5.00 | ms/batch 23.91 | loss  4.25 | ppl    69.83
| epoch   8 |  6000/ 6526 batches | lr 5.00 | ms/batch 23.90 | loss  4.07 | ppl    58.49
| epoch   8 |  6200/ 6526 batches | lr 5.00 | ms/batch 23.92 | loss  4.11 | ppl    61.22
| epoch   8 |  6400/ 6526 batches | lr 5.00 | ms/batch 23.94 | loss  4.08 | ppl    59.35
-----------------------------------------------------------------------------------------
| end of epoch   8 | time: 162.03s | valid loss  4.96 | valid ppl   142.90
-----------------------------------------------------------------------------------------
| epoch   9 |   200/ 6526 batches | lr 5.00 | ms/batch 24.04 | loss  4.30 | ppl    73.98
| epoch   9 |   400/ 6526 batches | lr 5.00 | ms/batch 23.92 | loss  4.32 | ppl    75.46
| epoch   9 |   600/ 6526 batches | lr 5.00 | ms/batch 23.92 | loss  4.32 | ppl    74.81
| epoch   9 |   800/ 6526 batches | lr 5.00 | ms/batch 23.93 | loss  4.36 | ppl    78.01
| epoch   9 |  1000/ 6526 batches | lr 5.00 | ms/batch 23.92 | loss  4.24 | ppl    69.69
| epoch   9 |  1200/ 6526 batches | lr 5.00 | ms/batch 23.97 | loss  4.20 | ppl    66.42
| epoch   9 |  1400/ 6526 batches | lr 5.00 | ms/batch 23.91 | loss  4.14 | ppl    62.63
| epoch   9 |  1600/ 6526 batches | lr 5.00 | ms/batch 23.91 | loss  4.22 | ppl    68.27
| epoch   9 |  1800/ 6526 batches | lr 5.00 | ms/batch 23.92 | loss  4.27 | ppl    71.60
| epoch   9 |  2000/ 6526 batches | lr 5.00 | ms/batch 23.97 | loss  4.23 | ppl    69.01
| epoch   9 |  2200/ 6526 batches | lr 5.00 | ms/batch 23.91 | loss  4.22 | ppl    67.83
| epoch   9 |  2400/ 6526 batches | lr 5.00 | ms/batch 23.90 | loss  4.20 | ppl    67.01
| epoch   9 |  2600/ 6526 batches | lr 5.00 | ms/batch 23.93 | loss  4.23 | ppl    68.96
| epoch   9 |  2800/ 6526 batches | lr 5.00 | ms/batch 23.94 | loss  4.31 | ppl    74.32
| epoch   9 |  3000/ 6526 batches | lr 5.00 | ms/batch 23.96 | loss  4.24 | ppl    69.48
| epoch   9 |  3200/ 6526 batches | lr 5.00 | ms/batch 23.97 | loss  4.21 | ppl    67.49
| epoch   9 |  3400/ 6526 batches | lr 5.00 | ms/batch 23.96 | loss  4.34 | ppl    77.02
| epoch   9 |  3600/ 6526 batches | lr 5.00 | ms/batch 23.95 | loss  4.25 | ppl    69.79
| epoch   9 |  3800/ 6526 batches | lr 5.00 | ms/batch 23.94 | loss  4.19 | ppl    65.71
| epoch   9 |  4000/ 6526 batches | lr 5.00 | ms/batch 23.93 | loss  4.24 | ppl    69.34
| epoch   9 |  4200/ 6526 batches | lr 5.00 | ms/batch 23.94 | loss  4.23 | ppl    68.86
| epoch   9 |  4400/ 6526 batches | lr 5.00 | ms/batch 23.96 | loss  4.21 | ppl    67.51
| epoch   9 |  4600/ 6526 batches | lr 5.00 | ms/batch 23.93 | loss  4.13 | ppl    62.41
| epoch   9 |  4800/ 6526 batches | lr 5.00 | ms/batch 23.95 | loss  4.06 | ppl    58.20
| epoch   9 |  5000/ 6526 batches | lr 5.00 | ms/batch 23.93 | loss  4.04 | ppl    57.10
| epoch   9 |  5200/ 6526 batches | lr 5.00 | ms/batch 23.93 | loss  4.18 | ppl    65.50
| epoch   9 |  5400/ 6526 batches | lr 5.00 | ms/batch 23.97 | loss  4.12 | ppl    61.64
| epoch   9 |  5600/ 6526 batches | lr 5.00 | ms/batch 23.92 | loss  4.15 | ppl    63.31
| epoch   9 |  5800/ 6526 batches | lr 5.00 | ms/batch 23.95 | loss  4.21 | ppl    67.45
| epoch   9 |  6000/ 6526 batches | lr 5.00 | ms/batch 23.94 | loss  4.04 | ppl    56.73
| epoch   9 |  6200/ 6526 batches | lr 5.00 | ms/batch 23.96 | loss  4.08 | ppl    59.37
| epoch   9 |  6400/ 6526 batches | lr 5.00 | ms/batch 23.97 | loss  4.05 | ppl    57.30
-----------------------------------------------------------------------------------------
| end of epoch   9 | time: 162.20s | valid loss  4.96 | valid ppl   142.81
-----------------------------------------------------------------------------------------
| epoch  10 |   200/ 6526 batches | lr 5.00 | ms/batch 24.16 | loss  4.24 | ppl    69.52
| epoch  10 |   400/ 6526 batches | lr 5.00 | ms/batch 24.01 | loss  4.26 | ppl    70.87
| epoch  10 |   600/ 6526 batches | lr 5.00 | ms/batch 24.00 | loss  4.26 | ppl    71.03
| epoch  10 |   800/ 6526 batches | lr 5.00 | ms/batch 23.99 | loss  4.30 | ppl    73.50
| epoch  10 |  1000/ 6526 batches | lr 5.00 | ms/batch 24.04 | loss  4.19 | ppl    66.08
| epoch  10 |  1200/ 6526 batches | lr 5.00 | ms/batch 24.01 | loss  4.15 | ppl    63.56
| epoch  10 |  1400/ 6526 batches | lr 5.00 | ms/batch 23.98 | loss  4.09 | ppl    59.55
| epoch  10 |  1600/ 6526 batches | lr 5.00 | ms/batch 24.00 | loss  4.17 | ppl    64.49
| epoch  10 |  1800/ 6526 batches | lr 5.00 | ms/batch 23.97 | loss  4.22 | ppl    67.95
| epoch  10 |  2000/ 6526 batches | lr 5.00 | ms/batch 24.03 | loss  4.18 | ppl    65.46
| epoch  10 |  2200/ 6526 batches | lr 5.00 | ms/batch 23.97 | loss  4.16 | ppl    64.20
| epoch  10 |  2400/ 6526 batches | lr 5.00 | ms/batch 23.97 | loss  4.16 | ppl    63.83
| epoch  10 |  2600/ 6526 batches | lr 5.00 | ms/batch 23.96 | loss  4.18 | ppl    65.48
| epoch  10 |  2800/ 6526 batches | lr 5.00 | ms/batch 23.98 | loss  4.26 | ppl    70.96
| epoch  10 |  3000/ 6526 batches | lr 5.00 | ms/batch 24.02 | loss  4.19 | ppl    65.91
| epoch  10 |  3200/ 6526 batches | lr 5.00 | ms/batch 23.97 | loss  4.17 | ppl    64.43
| epoch  10 |  3400/ 6526 batches | lr 5.00 | ms/batch 23.97 | loss  4.30 | ppl    73.41
| epoch  10 |  3600/ 6526 batches | lr 5.00 | ms/batch 23.97 | loss  4.20 | ppl    66.57
| epoch  10 |  3800/ 6526 batches | lr 5.00 | ms/batch 23.95 | loss  4.14 | ppl    63.10
| epoch  10 |  4000/ 6526 batches | lr 5.00 | ms/batch 23.95 | loss  4.20 | ppl    66.83
| epoch  10 |  4200/ 6526 batches | lr 5.00 | ms/batch 24.00 | loss  4.19 | ppl    65.86
| epoch  10 |  4400/ 6526 batches | lr 5.00 | ms/batch 23.99 | loss  4.17 | ppl    64.65
| epoch  10 |  4600/ 6526 batches | lr 5.00 | ms/batch 23.98 | loss  4.09 | ppl    59.66
| epoch  10 |  4800/ 6526 batches | lr 5.00 | ms/batch 23.98 | loss  4.02 | ppl    55.94
| epoch  10 |  5000/ 6526 batches | lr 5.00 | ms/batch 23.98 | loss  4.00 | ppl    54.35
| epoch  10 |  5200/ 6526 batches | lr 5.00 | ms/batch 23.94 | loss  4.14 | ppl    63.05
| epoch  10 |  5400/ 6526 batches | lr 5.00 | ms/batch 23.94 | loss  4.08 | ppl    59.27
| epoch  10 |  5600/ 6526 batches | lr 5.00 | ms/batch 23.96 | loss  4.12 | ppl    61.46
| epoch  10 |  5800/ 6526 batches | lr 5.00 | ms/batch 23.97 | loss  4.17 | ppl    65.02
| epoch  10 |  6000/ 6526 batches | lr 5.00 | ms/batch 23.93 | loss  4.01 | ppl    55.02
| epoch  10 |  6200/ 6526 batches | lr 5.00 | ms/batch 23.99 | loss  4.05 | ppl    57.53
| epoch  10 |  6400/ 6526 batches | lr 5.00 | ms/batch 23.97 | loss  4.02 | ppl    55.94
-----------------------------------------------------------------------------------------
| end of epoch  10 | time: 162.48s | valid loss  4.96 | valid ppl   142.58
-----------------------------------------------------------------------------------------
=========================================================================================
| End of training | test loss  4.89 | test ppl   132.79
=========================================================================================
