python /home/drr342/dl/assignments/hw3/examples/word_language_model/main.py --data /home/drr342/dl/assignments/hw3/examples/word_language_model/data/wikitext-2 --save /home/drr342/dl/assignments/hw3/models/LSTM'_'200'_'1'_'16.pt --cuda --model LSTM --epochs 10 --emsize 200 --nlayers 1 --bptt 16

/home/drr342/pyenv/py3.6.3/lib/python3.6/site-packages/torch/nn/modules/rnn.py:46: UserWarning: dropout option adds dropout after all but last recurrent layer, so non-zero dropout expects num_layers greater than 1, but got dropout=0.2 and num_layers=1
  "num_layers={}".format(dropout, num_layers))
| epoch   1 |   200/ 6526 batches | lr 20.00 | ms/batch 22.19 | loss  7.55 | ppl  1907.89
| epoch   8 |  2200/ 6526 batches | lr 5.00 | ms/batch 21.85 | loss  4.43 | ppl    84.22
| epoch   8 |  2400/ 6526 batches | lr 5.00 | ms/batch 21.87 | loss  4.43 | ppl    83.85
| epoch   8 |  2600/ 6526 batches | lr 5.00 | ms/batch 21.89 | loss  4.47 | ppl    87.33
| epoch   8 |  2800/ 6526 batches | lr 5.00 | ms/batch 21.90 | loss  4.53 | ppl    92.84
| epoch   8 |  3000/ 6526 batches | lr 5.00 | ms/batch 21.89 | loss  4.43 | ppl    84.07
| epoch   8 |  3200/ 6526 batches | lr 5.00 | ms/batch 21.87 | loss  4.42 | ppl    83.17
| epoch   8 |  3400/ 6526 batches | lr 5.00 | ms/batch 21.89 | loss  4.53 | ppl    92.97
| epoch   8 |  3600/ 6526 batches | lr 5.00 | ms/batch 21.89 | loss  4.44 | ppl    84.99
| epoch   8 |  3800/ 6526 batches | lr 5.00 | ms/batch 21.93 | loss  4.37 | ppl    79.33
| epoch   8 |  4000/ 6526 batches | lr 5.00 | ms/batch 21.86 | loss  4.42 | ppl    82.92
| epoch   8 |  4200/ 6526 batches | lr 5.00 | ms/batch 21.87 | loss  4.40 | ppl    81.85
| epoch   8 |  4400/ 6526 batches | lr 5.00 | ms/batch 21.88 | loss  4.38 | ppl    79.64
| epoch   8 |  4600/ 6526 batches | lr 5.00 | ms/batch 21.87 | loss  4.29 | ppl    73.30
| epoch   8 |  4800/ 6526 batches | lr 5.00 | ms/batch 21.90 | loss  4.22 | ppl    67.73
| epoch   8 |  5000/ 6526 batches | lr 5.00 | ms/batch 21.88 | loss  4.21 | ppl    67.09
| epoch   8 |  5200/ 6526 batches | lr 5.00 | ms/batch 21.89 | loss  4.33 | ppl    75.73
| epoch   8 |  5400/ 6526 batches | lr 5.00 | ms/batch 21.89 | loss  4.27 | ppl    71.47
| epoch   8 |  5600/ 6526 batches | lr 5.00 | ms/batch 21.89 | loss  4.28 | ppl    72.45
| epoch   8 |  5800/ 6526 batches | lr 5.00 | ms/batch 21.87 | loss  4.35 | ppl    77.11
| epoch   8 |  6000/ 6526 batches | lr 5.00 | ms/batch 21.86 | loss  4.17 | ppl    64.88
| epoch   8 |  6200/ 6526 batches | lr 5.00 | ms/batch 21.87 | loss  4.19 | ppl    66.24
| epoch   8 |  6400/ 6526 batches | lr 5.00 | ms/batch 21.87 | loss  4.18 | ppl    65.19
-----------------------------------------------------------------------------------------
| end of epoch   8 | time: 148.79s | valid loss  4.97 | valid ppl   143.80
-----------------------------------------------------------------------------------------
| epoch   9 |   200/ 6526 batches | lr 5.00 | ms/batch 21.94 | loss  4.42 | ppl    83.29
| epoch   9 |   400/ 6526 batches | lr 5.00 | ms/batch 21.83 | loss  4.44 | ppl    84.90
| epoch   9 |   600/ 6526 batches | lr 5.00 | ms/batch 21.84 | loss  4.43 | ppl    83.51
| epoch   9 |   800/ 6526 batches | lr 5.00 | ms/batch 21.83 | loss  4.48 | ppl    87.93
| epoch   9 |  1000/ 6526 batches | lr 5.00 | ms/batch 21.83 | loss  4.36 | ppl    78.07
| epoch   9 |  1200/ 6526 batches | lr 5.00 | ms/batch 21.83 | loss  4.32 | ppl    75.00
| epoch   9 |  1400/ 6526 batches | lr 5.00 | ms/batch 21.84 | loss  4.25 | ppl    70.31
| epoch   9 |  1600/ 6526 batches | lr 5.00 | ms/batch 21.82 | loss  4.33 | ppl    76.07
| epoch   9 |  1800/ 6526 batches | lr 5.00 | ms/batch 21.84 | loss  4.40 | ppl    81.58
| epoch   9 |  2000/ 6526 batches | lr 5.00 | ms/batch 21.80 | loss  4.35 | ppl    77.70
| epoch   9 |  2200/ 6526 batches | lr 5.00 | ms/batch 21.82 | loss  4.32 | ppl    75.04
| epoch   9 |  2400/ 6526 batches | lr 5.00 | ms/batch 21.83 | loss  4.32 | ppl    75.05
| epoch   9 |  2600/ 6526 batches | lr 5.00 | ms/batch 21.83 | loss  4.36 | ppl    78.61
| epoch   9 |  2800/ 6526 batches | lr 5.00 | ms/batch 21.84 | loss  4.43 | ppl    84.26
| epoch   9 |  3000/ 6526 batches | lr 5.00 | ms/batch 21.82 | loss  4.34 | ppl    76.33
| epoch   9 |  3200/ 6526 batches | lr 5.00 | ms/batch 21.79 | loss  4.33 | ppl    76.03
| epoch   9 |  3400/ 6526 batches | lr 5.00 | ms/batch 21.82 | loss  4.45 | ppl    85.34
| epoch   9 |  3600/ 6526 batches | lr 5.00 | ms/batch 21.82 | loss  4.36 | ppl    78.08
| epoch   9 |  3800/ 6526 batches | lr 5.00 | ms/batch 21.82 | loss  4.29 | ppl    72.81
| epoch   9 |  4000/ 6526 batches | lr 5.00 | ms/batch 21.84 | loss  4.35 | ppl    77.23
| epoch   9 |  4200/ 6526 batches | lr 5.00 | ms/batch 21.82 | loss  4.34 | ppl    76.74
| epoch   9 |  4400/ 6526 batches | lr 5.00 | ms/batch 21.80 | loss  4.31 | ppl    74.31
| epoch   9 |  4600/ 6526 batches | lr 5.00 | ms/batch 21.83 | loss  4.23 | ppl    68.74
| epoch   9 |  4800/ 6526 batches | lr 5.00 | ms/batch 21.83 | loss  4.16 | ppl    64.35
| epoch   9 |  5000/ 6526 batches | lr 5.00 | ms/batch 21.83 | loss  4.15 | ppl    63.60
| epoch   9 |  5200/ 6526 batches | lr 5.00 | ms/batch 21.83 | loss  4.29 | ppl    72.64
| epoch   9 |  5400/ 6526 batches | lr 5.00 | ms/batch 21.84 | loss  4.23 | ppl    68.97
| epoch   9 |  5600/ 6526 batches | lr 5.00 | ms/batch 21.80 | loss  4.24 | ppl    69.64
| epoch   9 |  5800/ 6526 batches | lr 5.00 | ms/batch 21.83 | loss  4.31 | ppl    74.74
| epoch   9 |  6000/ 6526 batches | lr 5.00 | ms/batch 21.83 | loss  4.15 | ppl    63.25
| epoch   9 |  6200/ 6526 batches | lr 5.00 | ms/batch 21.82 | loss  4.17 | ppl    64.97
| epoch   9 |  6400/ 6526 batches | lr 5.00 | ms/batch 21.80 | loss  4.15 | ppl    63.32
-----------------------------------------------------------------------------------------
| end of epoch   9 | time: 148.30s | valid loss  4.95 | valid ppl   141.64
-----------------------------------------------------------------------------------------
| epoch  10 |   200/ 6526 batches | lr 5.00 | ms/batch 22.04 | loss  4.35 | ppl    77.43
| epoch  10 |   400/ 6526 batches | lr 5.00 | ms/batch 21.91 | loss  4.36 | ppl    78.65
| epoch  10 |   600/ 6526 batches | lr 5.00 | ms/batch 21.91 | loss  4.36 | ppl    78.07
| epoch  10 |   800/ 6526 batches | lr 5.00 | ms/batch 21.85 | loss  4.40 | ppl    81.49
| epoch  10 |  1000/ 6526 batches | lr 5.00 | ms/batch 21.91 | loss  4.29 | ppl    73.05
| epoch  10 |  1200/ 6526 batches | lr 5.00 | ms/batch 21.90 | loss  4.25 | ppl    70.04
| epoch  10 |  1400/ 6526 batches | lr 5.00 | ms/batch 21.93 | loss  4.19 | ppl    66.17
| epoch  10 |  1600/ 6526 batches | lr 5.00 | ms/batch 21.85 | loss  4.27 | ppl    71.76
| epoch  10 |  1800/ 6526 batches | lr 5.00 | ms/batch 21.90 | loss  4.34 | ppl    76.53
| epoch  10 |  2000/ 6526 batches | lr 5.00 | ms/batch 21.87 | loss  4.29 | ppl    73.21
| epoch  10 |  2200/ 6526 batches | lr 5.00 | ms/batch 21.92 | loss  4.27 | ppl    71.68
| epoch  10 |  2400/ 6526 batches | lr 5.00 | ms/batch 21.88 | loss  4.27 | ppl    71.26
| epoch  10 |  2600/ 6526 batches | lr 5.00 | ms/batch 21.91 | loss  4.31 | ppl    74.19
| epoch  10 |  2800/ 6526 batches | lr 5.00 | ms/batch 21.91 | loss  4.38 | ppl    79.96
| epoch  10 |  3000/ 6526 batches | lr 5.00 | ms/batch 21.91 | loss  4.29 | ppl    73.05
| epoch  10 |  3200/ 6526 batches | lr 5.00 | ms/batch 21.92 | loss  4.29 | ppl    72.67
| epoch  10 |  3400/ 6526 batches | lr 5.00 | ms/batch 21.94 | loss  4.40 | ppl    81.49
| epoch  10 |  3600/ 6526 batches | lr 5.00 | ms/batch 21.86 | loss  4.31 | ppl    74.71
| epoch  10 |  3800/ 6526 batches | lr 5.00 | ms/batch 21.88 | loss  4.24 | ppl    69.74
| epoch  10 |  4000/ 6526 batches | lr 5.00 | ms/batch 21.87 | loss  4.30 | ppl    73.55
| epoch  10 |  4200/ 6526 batches | lr 5.00 | ms/batch 21.84 | loss  4.29 | ppl    72.97
| epoch  10 |  4400/ 6526 batches | lr 5.00 | ms/batch 21.89 | loss  4.27 | ppl    71.60
| epoch  10 |  4600/ 6526 batches | lr 5.00 | ms/batch 21.86 | loss  4.19 | ppl    66.13
| epoch  10 |  4800/ 6526 batches | lr 5.00 | ms/batch 21.83 | loss  4.13 | ppl    61.96
| epoch  10 |  5000/ 6526 batches | lr 5.00 | ms/batch 21.89 | loss  4.12 | ppl    61.54
| epoch  10 |  5200/ 6526 batches | lr 5.00 | ms/batch 21.90 | loss  4.25 | ppl    70.19
| epoch  10 |  5400/ 6526 batches | lr 5.00 | ms/batch 21.86 | loss  4.20 | ppl    66.44
| epoch  10 |  5600/ 6526 batches | lr 5.00 | ms/batch 21.85 | loss  4.22 | ppl    68.08
| epoch  10 |  5800/ 6526 batches | lr 5.00 | ms/batch 21.91 | loss  4.28 | ppl    72.30
| epoch  10 |  6000/ 6526 batches | lr 5.00 | ms/batch 21.87 | loss  4.11 | ppl    61.13
| epoch  10 |  6200/ 6526 batches | lr 5.00 | ms/batch 21.86 | loss  4.15 | ppl    63.55
| epoch  10 |  6400/ 6526 batches | lr 5.00 | ms/batch 21.85 | loss  4.13 | ppl    62.11
-----------------------------------------------------------------------------------------
| end of epoch  10 | time: 148.72s | valid loss  4.95 | valid ppl   140.48
-----------------------------------------------------------------------------------------
=========================================================================================
| End of training | test loss  4.87 | test ppl   130.89
=========================================================================================
